Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen
parameter,c_khe,d_B1corr_l,True,True,-2257.786152396824,5.0,two-sided,3.23510904267312e-16,3.688e+06,-1303.5334428589267
parameter,c_khe,d_BAT,True,True,-66.31890117144006,5.0,two-sided,1.4759099667432287e-08,2.682e+05,-38.288327418527736
parameter,c_khe,d_CL,True,True,-5.865669678672968,5.0,two-sided,0.002042524092363528,23.089,-3.3874931821734235
parameter,c_khe,d_R10_a,True,True,-1223.1377439978737,5.0,two-sided,6.933043283951616e-15,3.652e+06,-706.1789057531698
parameter,c_khe,d_R10_l,True,True,-63.989143296919046,5.0,two-sided,1.7645608707354837e-08,2.325e+05,-37.38827080884381
parameter,c_khe,d_R20s_a,True,True,-45291.040227735306,5.0,two-sided,9.959611131440871e-23,3.703e+06,-26148.79426738006
parameter,c_khe,d_R20s_l,True,True,-45291.040227735306,5.0,two-sided,9.959611131440871e-23,3.703e+06,-26148.79426738006
parameter,c_khe,d_S0_a,True,True,-9.771415667754336,5.0,two-sided,0.00019097517048887374,144.902,-5.641530003203502
parameter,c_khe,d_S0_l,True,True,-18.454143697813556,5.0,two-sided,8.595420581395797e-06,1671.645,-10.65450725002437
parameter,c_khe,d_T1_1,True,True,-66.2173950257274,5.0,two-sided,1.4872458769022015e-08,2.666e+05,-37.39069661522618
parameter,c_khe,d_T1_2,True,True,-69.1831996820689,5.0,two-sided,1.1948928269444441e-08,3.175e+05,-40.03995866426843
