Contrast,A,B,Paired,Parametric,T,dof,alternative,p-unc,BF10,cohen
parameter,Dhl,d_tmax,True,True,-26.51282156226151,7.0,two-sided,2.7809533295955488e-08,2.794e+05,-13.255218317713123
parameter,Dhl,d_vol,True,True,-15.63599625016765,7.0,two-sided,1.0586282661778055e-06,1.258e+04,-7.816226775205034
parameter,Dhl,dose_tolerance,True,True,10.402570578735759,7.0,two-sided,1.6483373300089538e-05,1236.398,5.201285289367879
parameter,Dhl,dt,True,True,10.402570578735759,7.0,two-sided,1.6483373300089538e-05,1236.398,5.201285289367879
parameter,Dhl,field_strength,True,True,-84.21183465520478,7.0,two-sided,8.766581251477209e-12,2.775e+08,-42.105917327602384
parameter,Dhl,r_CL,True,True,43.53235366782071,7.0,two-sided,8.812686677532085e-10,5.35e+06,20.724851340078832
parameter,Dhl,r_kbh,True,True,16.462464094171708,7.0,two-sided,7.4446946381197e-07,1.697e+04,6.6921264102476545
parameter,Dhl,r_khe,True,True,44.48984936078812,7.0,two-sided,7.571441746452648e-10,6.092e+06,21.103629989790228
parameter,Dhl,rate,True,True,-18.960520700763027,7.0,two-sided,2.823336063737468e-07,3.87e+04,-9.480260350381512
parameter,Dhl,ve,True,True,5.65779453527942,7.0,two-sided,0.0007682305527273797,51.098,3.2853300788009405
parameter,Dhl,vh,True,True,-7.945703448909503,7.0,two-sided,9.51977937088115e-05,285.425,-2.8355873082470775
parameter,Dhl,weight,True,True,-23.10119746008625,7.0,two-sided,7.223106216504412e-08,1.237e+05,-11.506074248460605
parameter,Eb,Eo,True,True,-7.857814008895599,7.0,two-sided,0.00010218904728197958,269.102,-2.9910872002393933
parameter,Eb,H,True,True,-45.976451264912335,7.0,two-sided,6.019494156508759e-10,7.414e+06,-22.988225632456174
parameter,Eb,TS,True,True,-22.58637255564377,7.0,two-sided,8.441769768487796e-08,1.083e+05,-12.051471364480047
parameter,Eb,Tg,True,True,-5.5989871636381,7.0,two-sided,0.0008168160718746583,48.606,-2.798807430171355
parameter,Eb,Thl,True,True,-17.889828761231247,7.0,two-sided,4.210097447417019e-07,2.755e+04,-8.975938664491302
parameter,Eb,To,True,True,-8.389538159287515,7.0,two-sided,6.720145234186004e-05,381.384,-4.192495308289708
parameter,Eb,To_e,True,True,-7.188161128058694,7.0,two-sided,0.00017929275162891143,168.863,-3.594339826080025
parameter,Eb,a_CL,True,True,10.90927405561551,7.0,two-sided,1.2020933958858414e-05,1612.33,5.370131668975552
parameter,Eb,a_kbh,True,True,5.063558123052611,7.0,two-sided,0.0014575453819238337,30.369,2.524531107018671
parameter,Eb,a_khe,True,True,5.252716341082845,7.0,two-sided,0.0011827069783114017,35.972,2.6132285401019577
